iteration,rtt_ms
488,0.558929
489,0.528918
490,0.536269
491,0.561669
492,0.530759
493,0.530749
494,0.539518
495,0.571059
496,0.583029
497,0.581108
498,0.558809
499,0.547459
500,0.536509
501,0.561568
502,0.539029
503,0.533149
504,0.536249
505,0.526889
506,0.535638
507,0.540419
508,0.517929
509,0.545639
510,0.541909
511,0.543878
512,0.519129
513,0.500489
514,0.510829
515,0.505899
516,0.505149
517,0.505178
518,0.531029
519,0.514079
520,0.555639
521,0.553509
522,0.530778
523,0.556209
524,0.515429
525,0.516209
526,0.528229
527,0.550408
528,0.544909
529,0.537349
530,0.519889
531,0.559568
532,0.550189
533,27.100019
534,0.591449
535,0.570408
536,0.527199
537,0.538059
538,0.534419
539,0.532758
540,0.544369
541,0.543109
542,0.526869
543,0.531359
544,0.521538
545,0.529259
546,0.558799
547,0.545319
548,0.509559
549,0.499488
550,0.514629
551,0.504529
552,0.540349
553,0.558189
554,0.565968
555,0.559689
556,0.516879
557,0.570839
558,0.549478
559,0.568479
560,0.532319
561,0.498259
562,0.641338
563,0.538929
564,0.519449
565,0.520109
566,0.520569
567,0.512948
568,0.497619
569,0.514869
570,0.562059
571,0.552119
572,0.558358
573,0.542939
574,0.594929
575,0.565068
576,0.511919
577,0.501749
578,0.523049
579,0.518659
580,0.537309
581,0.593588
582,0.548439
583,0.554609
584,0.517889
585,0.519098
586,0.528789
587,0.581099
588,0.544489
589,0.520199
590,0.567098
591,0.515369
592,0.550139
593,0.504479
594,0.563479
595,0.550638
596,0.573679
597,0.537329
598,0.538298
599,0.520019
600,0.535629
601,0.532439
602,0.534459
603,0.537998
604,0.523459
605,0.541219
606,0.559369
607,0.536389
608,0.505868
609,0.538929
610,0.544859
611,0.616219
612,0.552478
613,0.551149
614,0.545229
615,0.560179
616,0.558938
617,0.567519
618,0.537249
619,0.558599
620,0.561798
621,0.524219
622,0.538969
623,0.520279
624,0.526679
625,0.546178
626,0.546159
627,0.569509
628,0.524389
629,0.507528
630,0.565669
631,0.548969
632,0.546049
633,0.563558
634,0.541409
635,0.560489
636,0.553749
637,0.556318
638,0.521779
639,0.522519
640,0.534739
641,0.528759
642,0.493409
643,0.518218
644,0.494629
645,0.520259
646,0.632929
647,0.542478
648,0.550129
649,0.554449
650,0.504749
651,0.583678
652,0.553779
653,0.619869
654,0.544178
655,0.542059
656,0.497149
657,0.522559
658,0.510709
659,0.605738
660,0.563949
661,0.606469
662,0.589469
663,0.620008
664,0.548609
665,0.592618
666,0.574609
667,0.573289
668,0.567469
669,0.524578
670,0.480329
671,25.267673
672,0.593829
673,0.585889
674,0.514538
675,0.478699
676,0.515249
677,0.514039
678,0.528359
679,0.519139
680,0.523348
681,0.547149
682,0.514559
683,0.521369
684,0.512529
685,0.516279
686,0.506698
687,0.524469
688,0.538959
689,0.522709
690,0.512369
691,0.515049
692,0.495118
693,0.527219
694,0.533849
695,0.516799
696,0.485899
697,0.529569
698,0.528668
699,0.514529
700,0.520429
701,0.523799
702,0.538939
703,0.526248
704,0.521949
705,0.509139
706,0.493839
707,0.483359
708,0.562179
709,0.483788
710,0.517929
711,0.503089
712,0.516659
713,0.536559
714,0.547499
715,0.539128
716,0.514599
717,0.491079
718,0.516679
719,0.538289
720,0.516779
721,0.529328
722,0.520819
723,0.503919
724,0.519429
725,0.494489
726,0.522179
727,0.512598
728,0.555659
729,0.627719
730,0.500149
731,0.520148
732,0.513129
733,0.527809
734,0.514269
735,0.539429
736,0.525069
737,0.516898
738,0.542709
739,0.539399
740,0.546579
741,0.517499
742,0.488558
743,0.525239
744,0.536429
745,0.519009
746,0.545209
747,0.518588
748,0.521079
749,0.528279
750,0.518369
751,0.551549
752,0.537128
753,0.543779
754,0.519189
755,0.546199
756,0.529129
757,0.534188
758,0.517629
759,0.498009
760,0.519069
761,0.530609
762,0.536528
763,0.545029
764,0.505439
765,0.526089
766,0.513789
767,0.518818
768,0.506869
769,0.518539
770,0.522479
771,0.527719
772,0.493239
773,0.528458
774,0.527809
775,0.522789
776,0.520219
777,0.553729
778,0.522059
779,0.525778
780,0.500529
781,0.516389
782,0.510979
783,0.534069
784,0.814428
785,0.873058
786,0.664268
787,1.011368
788,0.603919
789,0.508499
790,0.476159
791,0.504678
792,0.499419
793,0.562509
794,0.535969
795,0.565848
796,0.544749
797,0.523929
798,0.754778
799,0.547049
800,31.688549
801,0.546288
802,0.543919
803,0.533749
804,0.518649
805,0.521849
806,0.515408
807,0.533159
808,0.503599
809,0.507479
810,0.529759
811,0.531089
812,0.505078
813,0.659289
814,0.485939
815,0.526189
816,0.510408
817,0.538409
818,0.520089
819,0.557419
820,0.540938
821,0.515179
822,0.528509
823,0.482189
824,0.535639
825,0.481389
826,0.513739
827,0.514448
828,0.509089
829,0.508929
830,0.476719
831,0.499879
832,0.511139
833,0.528899
834,0.513328
835,0.525629
836,0.541959
837,0.548529
838,0.557879
839,0.527378
840,0.553499
841,0.491339
842,0.514639
843,0.509699
844,0.522398
845,0.565319
846,0.670509
847,0.573778
848,0.496649
849,0.516909
850,0.528579
851,0.535859
852,0.525578
853,0.544139
854,0.547489
855,0.538489
856,0.547288
857,0.530219
858,0.516249
859,0.521139
860,0.531339
861,0.536718
862,0.543389
863,0.528309
864,0.502499
865,0.532539
866,0.498579
867,0.492578
868,0.533959
869,0.561409
870,0.609289
871,0.561628
872,0.555869
873,0.503679
874,0.549939
875,0.520219
876,0.543798
877,0.535079
878,0.518089
879,0.512969
880,0.505039
881,0.510999
882,0.501738
883,0.536529
884,0.482449
885,0.528589
886,0.513599
887,0.519179
888,0.511738
889,0.518509
890,0.519299
891,0.518069
892,0.502099
893,0.519449
894,0.516848
895,0.517159
896,0.614769
897,0.539529
898,0.529348
899,0.504349
900,0.550999
901,0.536089
902,0.566899
903,0.576328
904,0.574999
905,0.559659
906,0.585408
907,0.572969
908,0.542959
909,0.551559
910,0.532698
911,0.531579
912,0.581509
913,0.581409
914,0.668878
915,0.581359
916,0.563838
917,0.556089
918,0.561779
919,0.563899
920,0.531588
921,0.542839
922,0.580549
923,0.607979
924,0.623618
925,0.623729
926,0.651338
927,0.686169
928,0.606378
929,0.596769
930,0.579079
931,0.585918
932,0.566249
933,0.533939
934,0.585739
935,0.568558
936,26.754170
937,0.701708
938,0.610749
939,0.613448
940,0.564039
941,0.543089
942,0.577069
943,0.597868
944,0.461759
945,0.620659
946,0.604279
947,0.585218
948,0.543419
949,0.718478
950,0.619689
951,0.565709
952,0.544088
953,0.566199
954,0.562689
955,0.596548
956,0.601649
957,0.626829
958,0.550738
959,0.583509
960,0.599739
961,0.555198
962,0.569929
963,0.548179
964,0.577839
965,0.552888
966,0.540249
967,0.546599
968,0.550719
969,0.570568
970,0.554999
971,0.557269
972,0.522029
973,0.541689
974,0.591808
975,0.495589
976,0.520739
977,0.498679
978,0.500909
979,0.484439
980,0.697348
981,0.551959
982,0.503278
983,0.491589
984,0.502389
985,0.624289
986,0.519909
987,0.528518
988,0.468799
989,0.513369
990,0.443239
991,0.445209
992,0.438529
993,0.443679
994,0.442129
995,0.472229
996,0.456619
997,0.435959
998,0.454949
999,0.435499
1000,0.455709
