iteration,rtt_ms
191,0.349489
192,0.429789
193,0.350960
194,0.358909
195,0.365419
196,0.367489
197,0.426950
198,0.399119
199,0.442399
200,0.401319
201,0.434189
202,0.422169
203,0.418549
204,0.329030
205,0.441229
206,0.350059
207,0.365129
208,0.470769
209,0.424210
210,0.350719
211,0.347879
212,0.331700
213,0.349919
214,0.347629
215,0.416849
216,0.416530
217,0.416949
218,0.420049
219,0.350459
220,0.426559
221,0.417820
222,0.401889
223,0.417469
224,0.415329
225,0.418499
226,0.415429
227,0.415920
228,0.415769
229,0.420669
230,0.349619
231,0.348700
232,0.326669
233,0.350879
234,0.349380
235,0.344229
236,0.417079
237,0.417209
238,0.425069
239,0.349680
240,0.393139
241,0.418059
242,0.416889
243,0.416909
244,0.416200
245,0.318749
246,0.351099
247,0.348540
248,0.349949
249,0.349879
250,0.348389
251,0.416380
252,0.349929
253,0.347849
254,0.422529
255,0.418299
256,0.445270
257,0.416649
258,0.420919
259,0.416959
260,0.416769
261,0.425709
262,0.417680
263,0.423899
264,0.415999
265,0.352169
266,0.428059
267,0.349350
268,0.344119
269,0.350119
270,0.348400
271,0.350949
272,0.350119
273,0.349119
274,0.345290
275,0.422999
276,0.417459
277,0.419089
278,0.418149
279,0.463150
280,0.416479
281,0.427919
282,0.416999
283,0.421439
284,0.349880
285,0.354059
286,0.356379
287,0.349709
288,0.436480
289,0.402839
290,0.349759
291,0.350059
292,0.431700
293,0.349810
294,0.418939
295,0.416089
296,0.422349
297,0.422079
298,0.416320
299,0.457199
300,0.417349
301,0.425709
302,0.417399
303,0.423609
304,0.351690
305,0.349639
306,0.352669
307,0.352329
308,0.347660
309,0.327079
310,0.349239
311,0.415870
312,0.397699
313,0.350789
314,0.349379
315,0.421490
316,0.349559
317,0.351959
318,0.353629
319,0.349020
320,0.358379
321,0.348899
322,0.349550
323,0.423549
324,0.350009
325,0.348579
326,0.357350
327,0.348779
328,0.325309
329,0.352140
330,0.349289
331,0.424519
332,0.416709
333,0.416030
334,0.430169
335,0.349459
336,0.334029
337,0.350700
338,0.349489
339,0.354709
340,0.347870
341,0.347979
342,0.401959
343,0.348789
344,0.349370
345,0.349629
346,0.349129
347,0.397009
348,0.416040
349,0.415899
350,0.416529
351,0.415009
352,0.436299
353,0.416529
354,0.429130
355,0.421859
356,0.421739
357,0.403509
358,0.349219
359,0.348430
360,0.350069
361,0.347379
362,0.356770
363,0.353039
364,0.348179
365,0.416529
366,0.416239
367,0.415440
368,0.417739
369,0.416069
370,0.420029
371,0.436349
372,0.417449
373,0.416320
374,0.416219
375,0.416779
376,0.415759
377,0.422749
378,0.415950
379,0.423239
380,0.417949
381,0.415569
382,0.405659
383,0.348190
384,0.353359
385,0.422439
386,0.348629
387,0.354220
388,0.352509
389,0.348919
390,0.358159
391,0.348830
392,0.348619
393,0.393339
394,0.349540
395,0.416889
396,0.417919
397,0.415849
398,0.401309
399,0.416440
400,0.412719
401,0.417739
402,0.415059
403,0.419419
404,0.350240
405,0.327049
406,0.351339
407,0.347829
408,0.354550
409,0.350209
410,0.349319
411,0.338280
412,0.416509
413,0.415359
414,0.418359
415,0.416019
416,0.351490
417,0.347789
418,0.351089
419,0.415289
420,0.348940
421,0.348019
422,0.349089
423,0.347890
424,0.361679
425,0.423429
426,0.348589
427,0.355140
428,0.347509
429,0.349389
430,0.406839
431,0.351060
432,0.408529
433,0.422079
434,0.416449
435,0.401449
436,0.350080
437,0.348899
438,0.351819
439,0.347820
440,0.351079
441,0.350009
442,0.349020
443,0.353439
444,0.353129
445,0.348569
446,0.326120
447,0.348889
448,0.349189
449,0.369320
450,0.349279
451,0.416669
452,0.426809
453,0.416500
454,0.465739
455,0.415849
456,0.411929
457,0.349269
458,0.348810
459,0.367199
460,0.353819
461,0.347789
462,0.399160
463,0.348479
464,0.348559
465,0.350569
466,0.348320
467,0.353819
468,0.349589
469,0.348790
470,0.332979
471,0.416819
472,0.417769
473,0.417490
474,0.415239
475,0.418749
476,0.416129
477,0.348969
478,0.426029
479,0.349500
480,0.332199
481,0.315750
482,0.349679
483,0.334509
484,0.349869
485,0.348380
486,0.349599
487,0.423299
488,0.348820
489,0.402739
490,0.348839
491,0.417529
492,0.417229
493,0.417540
494,0.397229
495,0.416449
496,0.417889
497,0.416279
498,0.415739
499,0.421720
500,0.348399
501,0.328049
502,0.351940
503,0.348539
504,0.361749
505,0.420479
506,0.348630
507,0.403359
508,0.348959
509,0.348269
510,0.417630
511,0.416119
512,0.451689
513,0.416039
514,0.418329
515,0.419359
516,0.414579
517,0.417030
518,0.416149
519,0.324209
520,0.348279
521,0.351960
522,0.371789
523,0.347639
524,0.347110
525,0.408429
526,0.347669
527,0.350049
528,0.432830
529,0.348959
530,0.426989
531,0.419829
532,0.414029
533,0.415690
534,0.415069
535,0.403959
536,0.415329
537,1.000598
538,0.412549
539,0.349180
540,0.347379
541,0.350399
542,0.349160
543,0.349049
544,0.413739
545,0.349459
546,0.349440
547,0.351109
548,0.348389
549,0.419329
550,0.416360
551,0.416589
552,0.418959
553,0.416709
554,0.430769
555,0.416669
556,0.426550
557,0.421179
558,0.415799
559,0.424419
560,0.348929
561,0.348710
562,0.358309
563,0.348329
564,0.325489
565,0.349740
566,0.347899
567,0.348589
568,0.416590
569,0.417059
570,0.416949
571,0.415949
572,0.421899
573,0.416329
574,0.421550
575,0.416589
576,0.416239
577,0.407759
578,0.416079
579,0.347490
580,0.348829
581,0.348059
582,0.337090
583,0.366809
584,0.348069
585,0.341199
586,0.358770
587,0.348419
588,0.428039
589,0.417219
590,0.429340
591,0.421189
592,0.416389
593,0.425729
594,0.417279
595,0.457709
596,0.348520
597,0.422019
598,0.349279
599,0.348369
600,0.322790
601,0.350139
602,0.348569
603,0.345500
604,0.348609
605,0.348499
606,0.355180
607,0.349619
608,0.416179
609,0.418119
610,0.415709
611,0.423640
612,0.415329
613,0.429959
614,0.422979
615,0.354649
616,0.463119
617,0.349070
618,0.348659
619,0.362989
620,0.369209
621,0.322350
622,0.349119
623,0.347479
624,0.349000
625,0.348319
626,0.347729
627,0.344710
628,0.420189
629,0.416729
630,0.417539
631,0.415449
632,0.457499
633,0.415890
634,0.425859
635,0.420609
636,0.415519
637,0.350429
638,0.347580
639,0.348249
640,0.348669
641,0.349010
642,0.339739
643,0.348829
644,0.349100
645,0.325429
646,0.349769
647,0.347700
648,0.428879
649,0.416709
650,0.422239
651,0.421209
652,0.419169
653,0.421190
654,0.417469
655,0.410249
656,0.420069
657,0.348329
658,0.358320
659,0.349249
660,0.348859
661,0.349450
662,0.348659
663,0.347299
664,0.359919
665,0.348040
666,0.323829
667,0.417019
668,0.415709
669,0.393410
670,0.415669
671,0.422389
672,0.417089
673,0.417039
674,0.427069
675,0.418130
676,0.327509
677,0.350019
678,0.348690
679,0.364639
680,0.360779
681,0.348679
682,0.350360
683,0.348229
684,0.348829
685,0.359150
686,0.351999
687,0.361849
688,0.421339
689,0.421190
690,0.432039
691,0.416259
692,0.415139
693,0.420769
694,0.348809
695,0.350200
696,0.348299
697,0.348729
698,0.350310
699,0.349039
700,0.349119
701,0.358120
702,0.348099
703,0.369609
704,0.352269
705,0.348170
706,0.321639
707,0.349449
708,0.352640
709,0.357889
710,0.416099
711,0.347990
712,0.349589
713,0.313289
714,0.348390
715,0.361349
716,0.348499
717,0.354289
718,0.349970
719,0.314609
720,0.341989
721,0.348980
722,0.348309
723,0.355629
724,0.353339
725,0.348420
726,0.408999
727,0.420489
728,0.407989
729,0.418679
730,0.348920
731,0.356159
732,0.352509
733,0.351980
734,0.403419
735,0.423199
736,0.339749
737,0.349390
738,0.348459
739,0.354469
740,0.367170
741,0.349059
742,0.348499
743,0.347839
744,0.349350
745,0.403519
746,0.415549
747,0.433819
748,0.420579
749,0.348370
750,0.406509
751,0.348019
752,0.348070
753,0.370429
754,0.347899
755,0.334409
756,0.352010
757,0.349349
758,0.322279
759,0.359220
760,0.353039
761,0.319709
762,0.349670
763,0.348319
764,0.353859
765,0.348360
766,0.416559
767,0.428429
768,0.348549
769,0.325930
770,0.350449
771,0.347719
772,0.348430
773,0.348719
774,0.350659
775,0.317999
776,0.349850
777,0.348449
778,0.348659
779,0.348750
780,0.348369
781,0.403969
782,0.348149
783,0.348640
784,0.350589
785,0.416819
786,0.442179
787,0.351890
788,0.416309
789,0.349479
790,0.348209
791,0.348790
792,0.358649
793,0.348339
794,0.337660
795,0.421649
796,0.348789
797,0.361689
798,0.347980
799,0.349389
800,0.411419
801,0.350349
802,0.348990
803,0.354869
804,0.349559
805,0.410700
806,0.419879
807,0.349269
808,0.399879
809,0.348760
810,0.365079
811,0.355179
812,0.348789
813,0.325380
814,0.348649
815,0.348429
816,0.324980
817,0.349499
818,0.348389
819,0.346020
820,0.349199
821,0.348919
822,0.355670
823,0.352629
824,0.347779
825,0.397749
826,0.347940
827,0.348369
828,0.350919
829,0.348530
830,0.348289
831,0.350269
832,0.348119
833,0.340870
834,0.360049
835,0.348209
836,0.335120
837,0.348519
838,0.350429
839,0.349770
840,0.348649
841,0.349639
842,0.345640
843,0.349269
844,0.416109
845,0.417969
846,0.415599
847,0.452389
848,0.416910
849,0.427179
850,0.416559
851,0.416459
852,0.417519
853,0.416499
854,0.417880
855,0.421079
856,0.416009
857,0.417829
858,0.416899
859,0.394500
860,0.356799
861,0.348009
862,0.366019
863,0.414620
864,0.424159
865,0.416169
866,0.426759
867,0.424229
868,0.416769
869,0.434510
870,0.417709
871,0.396469
872,0.417549
873,0.416099
874,0.418219
875,0.415960
876,0.419139
877,0.420049
878,0.404379
879,0.422269
880,0.416209
881,0.393670
882,0.349059
883,0.406299
884,0.415559
885,0.417529
886,0.395970
887,0.416549
888,0.425239
889,0.416969
890,0.415749
891,0.416149
892,0.415920
893,0.324229
894,0.415259
895,0.416399
896,0.422109
897,0.419870
898,0.424759
899,0.415709
900,0.412239
901,0.421959
902,0.348630
903,0.452239
904,0.415529
905,0.420539
906,0.417119
907,0.415909
908,0.418180
909,0.416889
910,0.419479
911,0.416589
912,0.418689
913,0.417119
914,0.416870
915,0.401289
916,0.416459
917,0.414529
918,0.415779
919,0.415290
920,0.416469
921,0.348249
922,0.399129
923,0.349310
924,0.347889
925,0.350709
926,0.349279
927,0.349680
928,0.360629
929,0.348599
930,0.348530
931,0.429559
932,0.348049
933,0.336199
934,0.348010
935,0.348209
936,0.330749
937,0.351090
938,0.353779
939,0.331939
940,0.348600
941,0.348750
942,0.352069
943,0.348999
944,0.349190
945,0.340379
946,0.348439
947,0.348480
948,0.352239
949,0.348929
950,0.349470
951,0.419419
952,0.364589
953,0.353609
954,0.350180
955,0.348869
956,0.335439
957,0.353970
958,0.348319
959,0.363629
960,0.352539
961,0.415210
962,0.417039
963,0.416479
964,0.466549
965,0.416019
966,0.350570
967,0.422479
968,0.348339
969,0.350279
970,0.348280
971,0.347569
972,0.401559
973,0.348329
974,0.348570
975,0.349199
976,0.348749
977,0.353350
978,0.354699
979,0.348069
980,0.324220
981,0.416869
982,0.415679
983,0.397579
984,0.416389
985,0.409710
986,0.348649
987,0.347469
988,0.349659
989,0.348790
990,0.348819
991,0.406099
992,0.347389
993,0.348670
994,0.350609
995,0.348369
996,0.355910
997,0.425999
998,0.348109
999,0.327709
1000,0.418740
