iteration,rtt_ms
498,0.451239
499,0.447429
500,0.450169
501,0.441000
502,0.407169
503,0.463539
504,0.453329
505,0.446159
506,0.457599
507,0.468869
508,0.444739
509,0.447849
510,0.437710
511,0.450259
512,0.448499
513,0.446469
514,0.445329
515,0.438089
516,0.584309
517,0.516759
518,0.484079
519,0.477389
520,0.509479
521,0.488339
522,0.480529
523,0.502139
524,0.483979
525,0.450189
526,0.438429
527,0.438439
528,0.441139
529,0.452280
530,0.442929
531,0.457449
532,0.454729
533,0.443449
534,0.467899
535,0.442069
536,0.442289
537,0.457469
538,0.441680
539,0.449759
540,0.442749
541,0.420269
542,0.442409
543,0.450489
544,0.440039
545,0.438439
546,0.460029
547,0.439230
548,0.454829
549,0.439279
550,0.387039
551,0.446079
552,0.458689
553,0.449399
554,0.447109
555,0.451170
556,0.440709
557,0.452139
558,0.453819
559,0.453709
560,0.453569
561,0.460119
562,0.438839
563,0.444999
564,0.442540
565,0.437029
566,0.438549
567,0.437689
568,0.409939
569,0.440199
570,0.452449
571,0.444019
572,0.451519
573,0.449710
574,0.453379
575,0.437919
576,0.442069
577,0.485389
578,0.600739
579,0.574909
580,0.480479
581,0.457749
582,0.472469
583,0.461959
584,0.456629
585,0.417269
586,0.445499
587,0.438129
588,0.445180
589,0.438239
590,0.445539
591,0.482529
592,0.439299
593,0.437269
594,0.420449
595,0.439729
596,0.440010
597,0.446269
598,0.450449
599,0.454439
600,0.450589
601,0.450649
602,0.438049
603,0.414049
604,0.441049
605,0.446840
606,0.455849
607,0.447909
608,0.461749
609,0.445359
610,0.437979
611,0.456729
612,0.400009
613,0.450499
614,0.446189
615,0.450060
616,0.463989
617,0.448539
618,0.447579
619,0.447359
620,0.439869
621,0.447019
622,0.447719
623,0.444749
624,0.445400
625,0.438959
626,0.438249
627,0.444829
628,0.437779
629,0.437359
630,0.412889
631,0.447930
632,0.442889
633,0.451999
634,0.452339
635,0.461899
636,0.450719
637,0.441039
638,0.437139
639,0.393940
640,0.437899
641,0.435189
642,0.438519
643,0.438149
644,0.445179
645,0.445699
646,0.449929
647,0.436750
648,0.484439
649,0.475039
650,0.498649
651,0.450649
652,0.463439
653,0.484919
654,0.481399
655,0.455699
656,0.442229
657,0.458639
658,0.487599
659,0.455319
660,0.450119
661,0.530469
662,0.459229
663,0.448559
664,0.442340
665,0.457019
666,0.452239
667,0.437089
668,0.450359
669,0.448629
670,0.459089
671,0.457259
672,0.455519
673,0.439460
674,0.428529
675,0.446549
676,0.457039
677,0.458339
678,0.449979
679,0.456669
680,0.452789
681,0.444929
682,0.458809
683,0.458220
684,0.444629
685,0.446699
686,0.445169
687,0.446029
688,0.443479
689,0.441409
690,0.461599
691,0.466769
692,0.448520
693,0.443769
694,0.444619
695,0.443029
696,0.436899
697,0.442829
698,0.445829
699,0.454669
700,0.452139
701,0.447529
702,0.463690
703,0.453490
704,0.442719
705,0.447299
706,0.448149
707,0.521169
708,0.574829
709,0.481369
710,0.498599
711,0.477699
712,0.495079
713,0.537279
714,0.507129
715,0.471789
716,0.506749
717,0.492329
718,0.494329
719,0.483449
720,0.552429
721,0.439239
722,0.457469
723,0.438639
724,0.446479
725,0.445789
726,0.466640
727,0.450489
728,0.450979
729,0.438439
730,0.444739
731,0.475379
732,0.458819
733,0.474729
734,0.452209
735,0.456969
736,0.475859
737,0.446110
738,0.452479
739,0.449109
740,0.448599
741,0.462489
742,0.444809
743,0.437289
744,0.517339
745,0.462479
746,0.437899
747,0.437549
748,0.448939
749,0.450660
750,0.445139
751,0.442329
752,0.468619
753,0.447559
754,0.427719
755,0.438599
756,0.437419
757,0.446910
758,0.445899
759,0.460289
760,0.455429
761,0.450149
762,0.452199
763,0.403439
764,0.446859
765,0.439579
766,0.444850
767,0.445819
768,0.451579
769,0.449999
770,0.443719
771,0.436829
772,0.432609
773,0.446479
774,0.451620
775,0.459439
776,0.467859
777,0.449859
778,0.449369
779,0.447529
780,0.604959
781,0.572659
782,0.497879
783,0.568009
784,0.493789
785,0.465269
786,0.444689
787,0.445689
788,0.447519
789,0.448519
790,0.438679
791,0.482969
792,0.468229
793,0.450529
794,0.472409
795,0.493639
796,0.494469
797,0.486679
798,0.478039
799,0.550009
800,0.461649
801,0.505269
802,0.461890
803,0.473579
804,0.452499
805,0.461339
806,0.458919
807,0.448949
808,0.454889
809,0.450129
810,0.457629
811,0.439799
812,0.443780
813,0.437449
814,0.437459
815,0.449629
816,0.445429
817,0.450409
818,0.445029
819,0.454529
820,0.439839
821,0.438160
822,0.437249
823,0.426789
824,0.440769
825,0.438469
826,0.442409
827,0.530929
828,0.456259
829,0.384050
830,0.432479
831,0.469409
832,0.443059
833,0.449819
834,0.453469
835,0.445299
836,0.449469
837,0.439939
838,0.439069
839,0.468329
840,0.440540
841,0.445619
842,0.453269
843,0.435139
844,0.445009
845,0.440279
846,0.440999
847,0.442559
848,0.447560
849,0.439249
850,0.445909
851,0.442369
852,0.434279
853,0.445859
854,0.441689
855,0.440579
856,0.440640
857,0.461249
858,0.438779
859,0.500039
860,0.438729
861,0.438339
862,0.440029
863,0.439529
864,0.443719
865,0.450020
866,0.462769
867,0.439679
868,0.420229
869,0.440429
870,0.445929
871,0.439059
872,0.438569
873,0.442590
874,0.440739
875,0.441569
876,0.441409
877,0.451169
878,0.444839
879,0.428499
880,0.440879
881,0.437239
882,0.441029
883,0.451510
884,0.435829
885,0.440009
886,0.444739
887,0.440929
888,0.384159
889,0.455969
890,0.440010
891,0.440069
892,0.456419
893,0.414409
894,0.438919
895,0.454619
896,0.441569
897,0.439919
898,0.470510
899,0.447479
900,0.446389
901,0.438269
902,0.415919
903,0.452179
904,0.436749
905,0.438239
906,0.439520
907,0.448659
908,0.698358
909,0.446589
910,0.523219
911,0.459239
912,0.447590
913,0.438959
914,0.439649
915,0.456479
916,0.441169
917,0.409569
918,0.456069
919,0.444609
920,0.449829
921,0.449599
922,0.456090
923,0.459649
924,0.440579
925,0.383449
926,0.444109
927,0.443099
928,0.431189
929,0.441950
930,0.439309
931,0.441089
932,0.447869
933,0.445819
934,0.439249
935,0.444249
936,0.445019
937,0.437629
938,0.440960
939,0.447589
940,0.449579
941,0.447879
942,0.459779
943,0.439289
944,0.444459
945,0.443409
946,0.438750
947,0.440629
948,0.440009
949,0.452469
950,0.446229
951,0.449159
952,0.506389
953,0.446269
954,0.449439
955,0.444979
956,0.440420
957,0.433969
958,0.439939
959,0.439349
960,0.446009
961,0.441429
962,0.445519
963,0.450269
964,0.440740
965,0.439609
966,0.440329
967,0.441769
968,0.438949
969,0.438999
970,0.440249
971,0.398739
972,0.448909
973,0.467300
974,0.446859
975,0.454029
976,0.454299
977,0.449459
978,0.442509
979,0.460369
980,0.448069
981,0.438559
982,0.443510
983,0.440639
984,0.431559
985,0.450529
986,0.440309
987,0.440939
988,0.441539
989,0.447079
990,0.441670
991,0.432269
992,0.439179
993,0.442949
994,0.441199
995,0.439409
996,0.440109
997,0.440559
998,0.481509
999,0.521779
1000,0.472860
