iteration,rtt_ms
939,0.574288
940,0.604218
941,0.638588
942,0.638779
943,0.608688
944,0.586278
945,0.598818
946,0.642568
947,0.586138
948,0.602118
949,0.601458
950,0.692719
951,0.657279
952,0.626079
953,0.626878
954,0.633768
955,1.057024
956,0.633569
957,0.622508
958,0.614898
959,0.644759
960,0.613878
961,0.637589
962,0.619618
963,0.637819
964,0.595987
965,0.602187
966,0.645309
967,0.643179
968,0.583118
969,0.583367
970,0.622649
971,0.616258
972,0.630518
973,0.628239
974,0.616528
975,0.627418
976,0.630679
977,0.611138
978,0.618508
979,0.640249
980,0.616908
981,0.633158
982,0.647349
983,0.664789
984,0.618638
985,0.632599
986,0.650948
987,0.637329
988,0.628838
989,0.592528
990,0.634858
991,0.637658
992,0.576048
993,0.647578
994,0.605208
995,0.607048
996,0.583927
997,0.640029
998,0.598988
999,0.641429
1000,0.581647
